Faculty,Department,Conference_Details,University,CNumber
9.83739837398374,10.0,0.725552050473186,7.6923076923076925,1.0
0.3252032520325203,10.0,6.750788643533123,4.461538461538462,1.0
2.4390243902439024,0.0,3.974763406940063,6.846153846153847,1.0
8.292682926829269,10.0,1.9558359621451102,7.6923076923076925,1.0
0.975609756097561,0.0,2.807570977917981,7.6923076923076925,1.0
2.926829268292683,0.0,5.457413249211356,1.0,1.0
2.4390243902439024,0.0,4.321766561514195,6.846153846153847,1.0
0.975609756097561,0.0,3.2492113564668768,7.6923076923076925,1.0
8.373983739837398,2.5,0.9148264984227129,8.461538461538462,1.0
0.7317073170731707,7.5,3.280757097791798,8.461538461538462,1.0
2.5203252032520327,0.0,5.299684542586751,0.6153846153846154,1.0
0.0,0.0,8.296529968454259,1.9230769230769231,1.0
2.926829268292683,0.0,3.722397476340694,6.153846153846154,1.0
0.975609756097561,0.0,2.7129337539432177,7.6923076923076925,1.0
2.5203252032520327,0.0,4.384858044164037,7.6923076923076925,1.0
1.6260162601626016,0.0,1.2933753943217665,7.6923076923076925,1.0
1.6260162601626016,0.0,9.526813880126182,2.8461538461538463,1.0
2.926829268292683,0.0,5.615141955835962,3.5384615384615388,1.0
8.536585365853659,0.0,3.217665615141956,7.6923076923076925,1.0
5.121951219512195,0.0,0.8201892744479495,6.307692307692308,1.0
5.121951219512195,0.0,8.296529968454259,1.9230769230769231,1.0
5.121951219512195,0.0,2.9652996845425865,7.6923076923076925,1.0
5.691056910569106,2.5,0.9148264984227129,8.461538461538462,1.0
5.609756097560975,2.5,2.082018927444795,7.6923076923076925,1.0
7.560975609756097,2.5,4.511041009463722,8.461538461538462,1.0
3.333333333333333,2.5,0.9148264984227129,6.846153846153847,1.0
0.975609756097561,0.0,3.5962145110410093,7.6923076923076925,1.0
7.560975609756097,2.5,2.9652996845425865,8.461538461538462,1.0
2.5203252032520327,0.0,7.79179810725552,7.6923076923076925,1.0
2.4390243902439024,0.0,6.151419558359621,7.6923076923076925,1.0
2.926829268292683,0.0,2.9652996845425865,7.6923076923076925,1.0
1.7886178861788617,0.0,9.022082018927444,8.923076923076923,1.0
5.121951219512195,0.0,3.753943217665615,7.6923076923076925,1.0
0.975609756097561,0.0,9.46372239747634,3.0,1.0
5.121951219512195,0.0,7.6025236593059935,7.6923076923076925,1.0
5.365853658536585,0.0,8.264984227129338,7.538461538461539,1.0
8.699186991869919,2.5,0.946372239747634,8.230769230769232,1.0
1.7886178861788617,0.0,9.558359621451103,2.076923076923077,1.0
9.024390243902438,2.5,2.9652996845425865,8.461538461538462,1.0
1.7886178861788617,0.0,6.40378548895899,4.384615384615385,1.0
2.926829268292683,0.0,2.6813880126182963,6.384615384615385,1.0
1.6260162601626016,0.0,9.17981072555205,5.615384615384616,1.0
2.4390243902439024,0.0,5.362776025236593,1.6923076923076925,1.0
5.528455284552845,2.5,0.5047318611987381,6.153846153846154,1.0
5.853658536585366,2.5,3.280757097791798,8.461538461538462,1.0
2.5203252032520327,0.0,9.085173501577287,2.0,1.0
2.1951219512195124,0.0,5.646687697160883,6.846153846153847,1.0
0.0,0.0,2.6813880126182963,6.384615384615385,1.0
8.536585365853659,0.0,3.4069400630914823,7.6923076923076925,1.0
1.7886178861788617,0.0,7.949526813880126,7.6923076923076925,1.0
1.6260162601626016,0.0,8.706624605678233,9.615384615384617,1.0
1.3008130081300813,0.0,2.9652996845425865,8.461538461538462,1.0
1.7886178861788617,0.0,6.908517350157728,7.6923076923076925,1.0
1.2195121951219512,7.5,2.9652996845425865,8.461538461538462,1.0
0.7317073170731707,7.5,8.801261829652997,6.615384615384616,1.0
2.1951219512195124,0.0,8.517350157728707,6.153846153846154,1.0
8.536585365853659,0.0,2.6813880126182963,6.384615384615385,1.0
2.4390243902439024,0.0,5.709779179810726,6.846153846153847,1.0
2.6829268292682924,0.0,2.6813880126182963,6.384615384615385,1.0
6.178861788617886,0.0,2.9652996845425865,8.461538461538462,1.0
0.7317073170731707,7.5,2.9337539432176656,8.461538461538462,1.0
0.975609756097561,0.0,3.533123028391167,7.6923076923076925,1.0
2.5203252032520327,0.0,6.908517350157728,7.6923076923076925,1.0
5.365853658536585,0.0,2.6813880126182963,6.384615384615385,1.0
0.975609756097561,0.0,2.7444794952681386,7.6923076923076925,1.0
0.975609756097561,0.0,1.5457413249211356,3.7692307692307696,1.0
9.024390243902438,2.5,6.309148264984227,8.538461538461538,1.0
1.3821138211382114,2.5,0.9148264984227129,7.6923076923076925,1.0
8.536585365853659,0.0,0.0,7.6923076923076925,1.0
0.975609756097561,0.0,9.495268138801261,8.461538461538462,1.0
1.6260162601626016,0.0,7.350157728706624,8.461538461538462,1.0
0.975609756097561,0.0,2.7129337539432177,7.6923076923076925,1.0
2.5203252032520327,0.0,7.9810725552050465,2.0,1.0
8.94308943089431,2.5,0.9148264984227129,8.461538461538462,1.0
2.5203252032520327,0.0,5.141955835962145,7.6923076923076925,1.0
0.975609756097561,0.0,3.1861198738170344,7.384615384615385,1.0
1.6260162601626016,0.0,2.145110410094637,6.846153846153847,1.0
2.2764227642276422,0.0,9.74763406940063,6.846153846153847,1.0
0.7317073170731707,7.5,4.9842271293375395,6.846153846153847,1.0
0.975609756097561,0.0,3.3753943217665614,7.384615384615385,1.0
1.7886178861788617,0.0,9.684542586750789,0.8461538461538463,1.0
1.3008130081300813,0.0,2.2082018927444795,8.461538461538462,1.0
5.121951219512195,0.0,3.785488958990536,7.384615384615385,1.0
2.5203252032520327,0.0,6.561514195583596,7.6923076923076925,1.0
1.3008130081300813,0.0,3.280757097791798,8.461538461538462,1.0
1.5447154471544715,10.0,8.580441640378549,7.6923076923076925,1.0
1.7886178861788617,0.0,3.4700315457413247,7.6923076923076925,1.0
2.5203252032520327,0.0,7.160883280757098,7.6923076923076925,1.0
2.1951219512195124,0.0,9.905362776025235,7.6923076923076925,1.0
1.7886178861788617,0.0,0.12618296529968454,9.0,1.0
1.6260162601626016,0.0,5.7413249211356465,6.846153846153847,1.0
6.504065040650406,7.5,9.621451104100945,1.3076923076923077,1.0
2.1951219512195124,0.0,0.8517350157728706,7.615384615384616,1.0
2.4390243902439024,0.0,8.990536277602523,8.076923076923077,1.0
6.097560975609756,0.0,2.2082018927444795,8.461538461538462,1.0
8.211382113821138,2.5,2.839116719242902,7.384615384615385,1.0
0.975609756097561,0.0,3.848580441640378,7.384615384615385,1.0
1.7886178861788617,0.0,5.331230283911672,6.846153846153847,1.0
1.6260162601626016,0.0,1.1041009463722398,8.384615384615385,1.0
2.1951219512195124,0.0,5.110410094637223,7.6923076923076925,1.0
2.926829268292683,0.0,8.32807570977918,7.6923076923076925,1.0
7.560975609756097,2.5,0.34700315457413244,0.15384615384615385,1.0
9.83739837398374,10.0,4.44794952681388,7.6923076923076925,1.0
1.3008130081300813,0.0,7.50788643533123,8.461538461538462,1.0
0.0,0.0,2.586750788643533,6.230769230769231,1.0
2.2764227642276422,0.0,0.031545741324921134,6.846153846153847,1.0
2.4390243902439024,0.0,2.113564668769716,6.76923076923077,1.0
0.7317073170731707,7.5,8.927444794952681,7.6923076923076925,1.0
5.365853658536585,0.0,3.785488958990536,7.384615384615385,1.0
8.536585365853659,0.0,3.753943217665615,7.6923076923076925,1.0
5.365853658536585,0.0,3.3753943217665614,7.384615384615385,1.0
0.975609756097561,0.0,3.2492113564668768,7.6923076923076925,1.0
3.252032520325203,10.0,6.277602523659306,0.9230769230769231,1.0
5.365853658536585,0.0,2.2082018927444795,8.461538461538462,1.0
0.8130081300813008,10.0,2.9652996845425865,8.461538461538462,1.0
2.4390243902439024,0.0,3.943217665615142,8.384615384615385,1.0
3.252032520325203,10.0,3.9116719242902205,6.615384615384616,1.0
0.975609756097561,0.0,2.996845425867508,7.6923076923076925,1.0
1.7886178861788617,0.0,3.217665615141956,7.6923076923076925,1.0
8.536585365853659,0.0,2.9652996845425865,7.6923076923076925,1.0
3.252032520325203,10.0,0.22082018927444794,4.307692307692308,1.0
0.975609756097561,0.0,2.6813880126182963,6.384615384615385,1.0
9.105691056910569,2.5,2.839116719242902,7.384615384615385,1.0
0.6504065040650406,7.5,2.9652996845425865,8.461538461538462,1.0
0.8130081300813008,10.0,7.697160883280756,6.230769230769231,1.0
0.0,0.0,3.785488958990536,7.384615384615385,1.0
1.4634146341463414,10.0,0.5362776025236593,9.692307692307693,1.0
2.5203252032520327,0.0,7.003154574132492,7.6923076923076925,1.0
0.975609756097561,0.0,3.091482649842271,5.846153846153847,1.0
1.6260162601626016,0.0,9.14826498422713,8.846153846153847,1.0
0.0,0.0,2.9652996845425865,7.6923076923076925,1.0
0.975609756097561,0.0,3.34384858044164,7.384615384615385,1.0
0.975609756097561,0.0,3.6908517350157726,6.538461538461539,1.0
2.4390243902439024,0.0,3.8801261829652995,6.846153846153847,1.0
3.089430894308943,0.0,9.211356466876971,8.461538461538462,1.0
8.130081300813007,5.0,6.624605678233438,4.0,1.0
2.1951219512195124,0.0,7.823343848580441,6.153846153846154,1.0
2.6829268292682924,0.0,8.3596214511041,7.6923076923076925,1.0
0.975609756097561,10.0,2.9652996845425865,9.076923076923077,1.0
0.8943089430894309,10.0,6.97160883280757,7.6923076923076925,1.0
2.1951219512195124,0.0,0.15772870662460567,7.6923076923076925,1.0
8.617886178861788,2.5,6.1198738170347,7.538461538461539,1.0
5.365853658536585,0.0,3.501577287066246,7.384615384615385,1.0
2.1951219512195124,0.0,5.173501577287066,7.0,1.0
9.674796747967479,5.0,4.479495268138801,3.4615384615384617,1.0
2.4390243902439024,0.0,5.425867507886435,7.923076923076923,1.0
7.479674796747967,10.0,8.61198738170347,5.769230769230769,1.0
2.4390243902439024,0.0,1.2618296529968454,7.6923076923076925,1.0
7.642276422764228,2.5,0.9148264984227129,6.846153846153847,1.0
5.121951219512195,0.0,0.9779179810725551,7.6923076923076925,1.0
2.1951219512195124,0.0,5.993690851735016,7.6923076923076925,1.0
0.975609756097561,0.0,3.501577287066246,7.384615384615385,1.0
9.105691056910569,2.5,7.539432176656151,8.461538461538462,1.0
0.975609756097561,0.0,7.728706624605678,9.307692307692308,1.0
0.975609756097561,0.0,3.5962145110410093,7.6923076923076925,1.0
0.975609756097561,0.0,2.271293375394322,7.6923076923076925,1.0
8.94308943089431,2.5,3.280757097791798,8.461538461538462,1.0
8.211382113821138,2.5,2.9337539432176656,7.384615384615385,1.0
2.926829268292683,0.0,0.28391167192429023,6.0769230769230775,1.0
1.056910569105691,5.0,0.0946372239747634,2.6923076923076925,2.0
3.7398373983739837,2.5,7.634069400630914,4.769230769230769,2.0
4.227642276422764,2.5,7.413249211356466,7.6923076923076925,2.0
2.6016260162601625,2.5,6.593059936908517,7.6923076923076925,2.0
5.4471544715447155,7.5,9.589905362776024,7.307692307692308,2.0
3.7398373983739837,2.5,4.858044164037855,6.461538461538462,2.0
4.390243902439025,5.0,8.89589905362776,6.615384615384616,2.0
3.7398373983739837,2.5,1.892744479495268,4.384615384615385,2.0
6.016260162601625,5.0,2.9652996845425865,7.6923076923076925,2.0
5.609756097560975,2.5,8.801261829652997,6.615384615384616,2.0
4.227642276422764,2.5,4.9842271293375395,7.6923076923076925,2.0
8.130081300813007,5.0,0.5678233438485805,2.9230769230769234,2.0
4.390243902439025,5.0,4.889589905362776,5.0,2.0
6.991869918699187,10.0,8.07570977917981,9.923076923076923,2.0
6.016260162601625,5.0,8.422712933753942,8.461538461538462,2.0
2.113821138211382,10.0,0.6940063091482649,5.538461538461538,2.0
3.4146341463414633,5.0,4.227129337539432,8.461538461538462,2.0
4.146341463414634,2.5,4.952681388012618,7.6923076923076925,2.0
0.3252032520325203,10.0,6.782334384858044,7.76923076923077,2.0
4.390243902439025,5.0,4.73186119873817,5.0769230769230775,2.0
3.333333333333333,2.5,5.236593059936908,3.9230769230769234,2.0
4.390243902439025,5.0,2.0189274447949526,7.846153846153847,2.0
8.130081300813007,5.0,4.763406940063091,2.3846153846153846,2.0
2.6016260162601625,2.5,8.548895899053628,5.923076923076923,2.0
6.504065040650406,7.5,7.50788643533123,8.461538461538462,2.0
0.08130081300813008,7.5,2.9652996845425865,8.461538461538462,2.0
0.08130081300813008,7.5,2.4290220820189274,7.384615384615385,2.0
6.016260162601625,5.0,8.454258675078863,8.461538461538462,2.0
4.634146341463414,2.5,0.5993690851735015,1.9230769230769231,2.0
1.5447154471544715,10.0,1.3564668769716088,5.153846153846154,2.0
1.951219512195122,10.0,4.574132492113565,3.384615384615385,2.0
1.4634146341463414,10.0,1.7981072555205047,3.307692307692308,2.0
1.951219512195122,10.0,1.0410094637223974,4.615384615384616,2.0
4.390243902439025,5.0,1.2302839116719242,7.6923076923076925,2.0
1.3821138211382114,2.5,3.280757097791798,8.461538461538462,2.0
9.75609756097561,5.0,4.290220820189274,2.4615384615384617,2.0
4.390243902439025,5.0,10.0,8.461538461538462,2.0
4.796747967479675,2.5,7.097791798107255,7.6923076923076925,2.0
5.4471544715447155,7.5,7.50788643533123,8.461538461538462,2.0
3.0081300813008127,5.0,7.665615141955835,6.846153846153847,2.0
3.4146341463414633,5.0,7.50788643533123,8.461538461538462,2.0
4.634146341463414,2.5,6.088328075709779,7.230769230769231,2.0
4.471544715447155,2.5,6.056782334384858,7.230769230769231,2.0
6.016260162601625,5.0,7.854889589905362,8.461538461538462,2.0
0.975609756097561,0.0,1.5141955835962144,8.461538461538462,2.0
7.3983739837398375,2.5,1.419558359621451,1.5384615384615385,2.0
2.6016260162601625,2.5,4.227129337539432,7.538461538461539,2.0
4.146341463414634,2.5,7.539432176656151,8.461538461538462,2.0
1.3821138211382114,2.5,2.9652996845425865,8.461538461538462,2.0
2.6016260162601625,2.5,6.940063091482649,7.384615384615385,2.0
2.6016260162601625,2.5,9.242902208201892,6.384615384615385,2.0
4.390243902439025,5.0,3.817034700315457,6.230769230769231,2.0
6.016260162601625,5.0,4.195583596214511,9.76923076923077,2.0
2.6016260162601625,2.5,6.340694006309148,5.846153846153847,2.0
4.390243902439025,5.0,3.028391167192429,6.846153846153847,2.0
9.83739837398374,10.0,7.50788643533123,8.461538461538462,3.0
8.617886178861788,2.5,0.9148264984227129,6.846153846153847,3.0
6.585365853658536,10.0,8.580441640378549,8.461538461538462,3.0
8.130081300813007,5.0,3.028391167192429,7.6923076923076925,3.0
1.951219512195122,10.0,7.192429022082019,3.384615384615385,3.0
3.7398373983739837,2.5,4.353312302839116,8.461538461538462,3.0
6.991869918699187,10.0,8.485804416403784,6.846153846153847,3.0
8.373983739837398,2.5,7.476340694006309,7.6923076923076925,3.0
8.455284552845528,7.5,2.4290220820189274,7.384615384615385,3.0
1.1382113821138211,5.0,1.640378548895899,7.153846153846154,3.0
7.967479674796747,10.0,7.570977917981072,7.6923076923076925,3.0
6.504065040650406,7.5,9.589905362776024,7.307692307692308,3.0
8.373983739837398,2.5,5.867507886435331,7.6923076923076925,3.0
5.528455284552845,2.5,7.097791798107255,6.153846153846154,3.0
9.34959349593496,2.5,0.946372239747634,8.230769230769232,3.0
3.252032520325203,10.0,5.7728706624605675,9.230769230769232,3.0
1.3008130081300813,0.0,0.6624605678233438,0.5384615384615385,3.0
3.9837398373983737,10.0,6.5299684542586744,7.6923076923076925,3.0
9.1869918699187,7.5,2.9337539432176656,7.384615384615385,3.0
9.268292682926829,7.5,9.274447949526813,9.307692307692308,3.0
1.4634146341463414,10.0,7.665615141955835,6.846153846153847,3.0
8.861788617886178,10.0,4.511041009463722,8.461538461538462,3.0
2.4390243902439024,0.0,5.552050473186119,3.384615384615385,3.0
5.691056910569106,2.5,7.50788643533123,8.461538461538462,3.0
9.512195121951219,7.5,2.9652996845425865,8.461538461538462,3.0
2.357723577235772,7.5,5.583596214511041,2.153846153846154,3.0
9.430894308943088,7.5,9.305993690851734,1.3846153846153846,3.0
1.2195121951219512,7.5,7.50788643533123,8.461538461538462,3.0
3.7398373983739837,2.5,1.1041009463722398,6.846153846153847,3.0
0.975609756097561,10.0,2.9652996845425865,8.461538461538462,3.0
0.4878048780487805,5.0,7.287066246056782,8.461538461538462,3.0
0.24390243902439024,2.5,0.946372239747634,8.230769230769232,3.0
2.6016260162601625,2.5,8.296529968454259,1.9230769230769231,3.0
3.821138211382114,7.5,2.4290220820189274,8.461538461538462,3.0
6.991869918699187,10.0,9.936908517350156,6.846153846153847,3.0
8.048780487804878,7.5,2.4605678233438484,9.153846153846155,3.0
7.723577235772358,10.0,1.135646687697161,8.461538461538462,3.0
2.6016260162601625,2.5,1.419558359621451,1.5384615384615385,3.0
7.479674796747967,10.0,4.9842271293375395,8.461538461538462,3.0
6.016260162601625,5.0,0.1892744479495268,8.461538461538462,3.0
6.016260162601625,5.0,8.738170347003154,4.0769230769230775,3.0
5.691056910569106,2.5,2.9652996845425865,8.461538461538462,3.0
7.073170731707317,10.0,8.580441640378549,7.6923076923076925,3.0
5.934959349593496,10.0,0.9148264984227129,8.461538461538462,3.0
4.796747967479675,2.5,0.5047318611987381,7.6923076923076925,3.0
7.235772357723577,2.5,8.548895899053628,5.923076923076923,3.0
7.560975609756097,2.5,4.069400630914826,1.7692307692307694,3.0
0.4878048780487805,5.0,7.50788643533123,8.461538461538462,3.0
0.975609756097561,0.0,1.4826498422712933,1.076923076923077,3.0
5.4471544715447155,7.5,3.217665615141956,7.6923076923076925,3.0
8.130081300813007,5.0,8.012618296529968,8.461538461538462,3.0
8.78048780487805,7.5,2.4290220820189274,8.461538461538462,3.0
3.821138211382114,7.5,2.9652996845425865,8.461538461538462,3.0
2.6016260162601625,2.5,7.50788643533123,8.461538461538462,3.0
3.9837398373983737,10.0,4.921135646687697,7.6923076923076925,3.0
3.1707317073170733,2.5,4.227129337539432,8.461538461538462,3.0
6.991869918699187,10.0,9.400630914826499,8.461538461538462,3.0
5.853658536585366,2.5,2.9652996845425865,8.461538461538462,3.0
8.455284552845528,7.5,8.927444794952681,7.6923076923076925,3.0
2.357723577235772,7.5,1.0094637223974763,0.6923076923076923,3.0
8.211382113821138,2.5,7.539432176656151,8.461538461538462,3.0
2.4390243902439024,0.0,1.9873817034700314,2.5384615384615388,3.0
1.5447154471544715,10.0,2.9652996845425865,8.461538461538462,3.0
5.284552845528455,10.0,2.5236593059936907,8.461538461538462,3.0
7.479674796747967,10.0,6.025236593059937,7.6923076923076925,3.0
3.252032520325203,10.0,6.372239747634069,9.846153846153847,3.0
5.853658536585366,2.5,5.236593059936908,3.9230769230769234,3.0
8.94308943089431,2.5,7.50788643533123,8.461538461538462,3.0
3.821138211382114,7.5,9.369085173501576,1.153846153846154,3.0
0.4878048780487805,5.0,7.570977917981072,7.6923076923076925,3.0
1.3821138211382114,2.5,7.570977917981072,7.6923076923076925,3.0
0.975609756097561,10.0,2.9652996845425865,8.461538461538462,3.0
0.08130081300813008,7.5,3.123028391167192,1.153846153846154,3.0
7.479674796747967,10.0,4.794952681388012,3.384615384615385,3.0
3.6585365853658534,7.5,2.4290220820189274,7.384615384615385,3.0
7.154471544715447,10.0,3.280757097791798,8.461538461538462,3.0
8.130081300813007,5.0,4.73186119873817,5.230769230769231,3.0
5.934959349593496,2.5,0.9148264984227129,6.846153846153847,3.0
1.3821138211382114,2.5,8.801261829652997,6.615384615384616,3.0
6.585365853658536,10.0,8.107255520504731,8.461538461538462,3.0
5.609756097560975,2.5,0.9148264984227129,7.384615384615385,3.0
0.3252032520325203,10.0,6.68769716088328,3.8461538461538463,3.0
1.3821138211382114,2.5,7.50788643533123,8.461538461538462,3.0
5.609756097560975,2.5,5.078864353312302,7.6923076923076925,3.0
8.861788617886178,10.0,6.182965299684542,8.384615384615385,3.0
1.6260162601626016,0.0,5.3943217665615135,1.6923076923076925,3.0
3.9837398373983737,10.0,8.580441640378549,7.6923076923076925,3.0
9.430894308943088,7.5,9.337539432176655,7.384615384615385,3.0
7.560975609756097,2.5,1.3880126182965298,1.153846153846154,3.0
8.373983739837398,2.5,8.296529968454259,1.9230769230769231,3.0
7.967479674796747,10.0,4.44794952681388,7.6923076923076925,3.0
2.6016260162601625,2.5,0.9148264984227129,6.846153846153847,3.0
5.772357723577236,10.0,6.656151419558359,9.384615384615385,3.0
6.585365853658536,10.0,4.9842271293375395,8.461538461538462,3.0
8.130081300813007,5.0,2.271293375394322,7.6923076923076925,3.0
0.4065040650406504,10.0,8.233438485804417,7.6923076923076925,3.0
6.341463414634147,7.5,1.7350157728706623,2.6153846153846154,3.0
1.7886178861788617,0.0,5.488958990536277,4.538461538461538,3.0
6.829268292682927,7.5,2.176656151419558,1.153846153846154,3.0
9.91869918699187,10.0,4.9842271293375395,8.461538461538462,3.0
1.7073170731707317,5.0,4.227129337539432,8.461538461538462,3.0
9.1869918699187,7.5,2.4290220820189274,7.384615384615385,3.0
8.130081300813007,5.0,3.6277602523659302,7.384615384615385,3.0
8.455284552845528,7.5,2.9652996845425865,7.6923076923076925,3.0
2.5203252032520327,0.0,4.037854889589905,2.0,3.0
6.504065040650406,7.5,2.9652996845425865,8.461538461538462,3.0
2.6016260162601625,2.5,3.280757097791798,8.461538461538462,3.0
0.8943089430894309,10.0,0.6309148264984227,7.6923076923076925,3.0
6.666666666666666,10.0,1.608832807570978,4.230769230769231,3.0
7.804878048780488,10.0,4.132492113564669,7.6923076923076925,3.0
2.4390243902439024,0.0,4.605678233438486,3.6923076923076925,3.0
6.016260162601625,5.0,0.7570977917981072,6.846153846153847,3.0
0.8943089430894309,10.0,1.8296529968454258,1.9230769230769231,3.0
3.333333333333333,2.5,3.280757097791798,8.461538461538462,3.0
8.130081300813007,5.0,2.3343848580441637,7.6923076923076925,3.0
5.691056910569106,2.5,2.8706624605678233,8.461538461538462,3.0
7.8861788617886175,5.0,7.917981072555205,6.846153846153847,3.0
6.747967479674797,10.0,2.9652996845425865,8.461538461538462,3.0
1.3821138211382114,2.5,8.264984227129338,7.538461538461539,3.0
5.040650406504065,10.0,8.580441640378549,7.6923076923076925,3.0
2.0325203252032518,10.0,0.31545741324921134,9.538461538461538,3.0
1.2195121951219512,7.5,4.9842271293375395,6.846153846153847,3.0
9.59349593495935,7.5,7.50788643533123,8.461538461538462,3.0
5.4471544715447155,7.5,2.9652996845425865,8.461538461538462,3.0
0.975609756097561,0.0,2.902208201892744,3.384615384615385,3.0
6.4227642276422765,7.5,2.4290220820189274,6.846153846153847,3.0
3.5772357723577235,10.0,4.511041009463722,8.461538461538462,3.0
0.08130081300813008,7.5,4.6372239747634065,3.6153846153846154,3.0
7.560975609756097,2.5,5.835962145110409,6.846153846153847,3.0
1.7886178861788617,0.0,4.700315457413249,2.307692307692308,3.0
6.829268292682927,7.5,7.697160883280756,6.230769230769231,3.0
7.8861788617886175,5.0,1.67192429022082,6.846153846153847,3.0
7.479674796747967,10.0,8.107255520504731,8.461538461538462,3.0
4.390243902439025,5.0,8.296529968454259,1.9230769230769231,3.0
1.3821138211382114,2.5,4.16403785488959,8.461538461538462,3.0
8.130081300813007,5.0,2.397476340694006,7.6923076923076925,3.0
1.8699186991869918,7.5,4.9842271293375395,6.6923076923076925,3.0
8.373983739837398,2.5,7.2555205047318605,7.6923076923076925,3.0
7.3983739837398375,2.5,3.312302839116719,8.461538461538462,3.0
8.130081300813007,5.0,2.365930599369085,7.6923076923076925,3.0
4.959349593495935,7.5,2.4290220820189274,8.461538461538462,3.0
0.0,0.0,2.5552050473186116,1.9230769230769231,3.0
9.83739837398374,10.0,2.9652996845425865,8.461538461538462,3.0
1.2195121951219512,7.5,9.589905362776024,7.307692307692308,3.0
